time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9256	-5.97415	4.72524	2.22271	-0.536693	lidar	2.85962	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0555	-5.77222	4.72896	2.19039	-0.54152	radar	1.97589	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.188	-5.59785	4.69613	2.16798	-0.537374	lidar	0.135289	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3394	-5.40683	4.7463	2.1517	-0.524175	radar	1.08476	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4876	-5.17065	4.82858	2.12145	-0.52798	lidar	0.704933	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6158	-4.99	4.82943	2.10878	-0.510066	radar	6.34514	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7259	-4.81961	4.75345	2.08936	-0.504539	lidar	0.48104	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8474	-4.61013	4.77992	2.06808	-0.498594	radar	0.326452	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9618	-4.35744	4.85387	2.03527	-0.505668	lidar	0.536765	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0736	-4.13996	4.80777	2.00202	-0.521812	radar	10.8439	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1702	-3.8449	4.94017	1.96106	-0.535086	lidar	1.9267	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2462	-3.61208	4.8908	1.92015	-0.556765	radar	3.85225	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2788	-3.347	4.91187	1.87382	-0.572522	lidar	4.71257	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.329	-3.10436	4.88997	1.83251	-0.589604	radar	1.05386	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3553	-2.87572	4.84872	1.79526	-0.596074	lidar	1.7294	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.4101	-2.6499	4.82955	1.76806	-0.594051	radar	1.24364	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4816	-2.51341	4.65035	1.7591	-0.576318	lidar	5.14521	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5339	-2.27891	4.67446	1.73591	-0.568698	radar	0.801885	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5822	-2.08698	4.60413	1.71554	-0.561826	lidar	0.868118	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.611	-1.85325	4.62077	1.69054	-0.555097	radar	1.98767	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6111	-1.59593	4.66507	1.65309	-0.563333	lidar	1.33705	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6099	-1.37177	4.63719	1.61554	-0.576369	radar	1.77393	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6143	-1.14113	4.63412	1.58599	-0.576983	lidar	0.0113353	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.641	-0.920826	4.61894	1.56669	-0.568137	radar	4.95013	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6521	-0.65849	4.68804	1.54158	-0.565291	lidar	0.631261	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6411	-0.414931	4.71126	1.50755	-0.575622	radar	2.35972	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5982	-0.101754	4.86979	1.46906	-0.583601	lidar	2.79509	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5781	0.14165	4.87813	1.4399	-0.586258	radar	2.76217	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.554	0.446504	5.0105	1.41395	-0.583129	lidar	1.33725	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5383	0.686292	4.98541	1.39797	-0.566836	radar	1.71601	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5273	0.9725	5.06894	1.38128	-0.556845	lidar	2.63931	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4865	1.23708	5.08096	1.36613	-0.536046	radar	7.42918	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4271	1.46467	5.03969	1.33723	-0.537915	lidar	0.160626	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3881	1.67551	4.95071	1.32091	-0.523357	radar	8.97634	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3308	1.87429	4.86681	1.29473	-0.52365	lidar	0.482957	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2647	2.10356	4.85753	1.26939	-0.522868	radar	0.172501	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2014	2.28464	4.75256	1.2433	-0.523211	lidar	0.795254	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1385	2.50261	4.70796	1.22736	-0.50795	radar	1.3208	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.056	2.75025	4.76253	1.20412	-0.505916	lidar	0.214198	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9654	2.97454	4.79518	1.17322	-0.5166	radar	2.34596	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8591	3.2681	4.94671	1.15175	-0.512222	lidar	1.5632	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7766	3.49725	4.93974	1.13361	-0.504904	radar	2.27605	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6712	3.6925	4.88573	1.10571	-0.507424	lidar	0.216278	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5568	3.89771	4.86516	1.07811	-0.509597	radar	1.06097	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.491	4.06584	4.74535	1.0612	-0.503186	lidar	3.88573	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3701	4.2635	4.73186	1.03419	-0.504804	radar	0.533325	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2091	4.49261	4.81093	1.0027	-0.509486	lidar	1.97833	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0598	4.68345	4.77099	0.97538	-0.505767	radar	8.92542	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9414	4.87699	4.75242	0.954454	-0.502252	lidar	0.477063	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7871	5.06552	4.75081	0.925742	-0.504161	radar	2.24703	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6161	5.28981	4.83864	0.900381	-0.503513	lidar	0.965242	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4458	5.47438	4.88714	0.865952	-0.516075	radar	0.823673	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2597	5.6509	4.89903	0.832252	-0.522616	lidar	1.16427	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0949	5.81521	4.90095	0.800853	-0.530729	radar	3.28163	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.923	5.97538	4.87777	0.77162	-0.533254	lidar	0.0657079	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7793	6.14469	4.73694	0.762124	-0.508019	radar	4.50724	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6136	6.29968	4.71851	0.736945	-0.50805	lidar	0.0667995	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4671	6.45818	4.63831	0.722608	-0.494325	radar	1.89615	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2327	6.69805	4.84205	0.706826	-0.484299	lidar	4.62545	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0414	6.8326	4.78613	0.678898	-0.4846	radar	5.52861	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8235	7.01265	4.87017	0.656686	-0.481875	lidar	1.03811	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6134	7.15013	4.89177	0.626016	-0.488685	radar	1.33212	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4285	7.29337	4.87568	0.605087	-0.485922	lidar	0.359103	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1973	7.43466	5.00173	0.571128	-0.500312	radar	2.21726	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0148	7.59363	4.99696	0.55875	-0.48967	lidar	2.24635	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8324	7.75182	4.90563	0.553346	-0.466543	radar	6.19684	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6234	7.89493	4.92518	0.534928	-0.462136	lidar	0.149883	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4374	8.01856	4.8501	0.518809	-0.45373	radar	1.88167	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.218	8.05669	4.76484	0.471534	-0.475614	lidar	3.86204	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0329	8.18583	4.62816	0.465673	-0.452168	radar	6.68919	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8527	8.33755	4.64405	0.462192	-0.435751	lidar	3.71102	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6114	8.45295	4.75581	0.43748	-0.440703	radar	4.32054	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3539	8.60067	4.8701	0.425172	-0.430959	lidar	1.72573	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1644	8.71006	4.73113	0.417363	-0.412678	radar	2.56283	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9646	8.81448	4.71564	0.402241	-0.408193	lidar	0.656779	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7769	8.90919	4.58651	0.391782	-0.394416	radar	1.93224	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5517	8.99185	4.60332	0.369671	-0.396233	lidar	0.259327	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.315	9.09373	4.6682	0.353665	-0.393028	radar	4.75113	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0172	9.20366	4.82066	0.335911	-0.389505	lidar	6.26177	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8076	9.27823	4.77999	0.317881	-0.388131	radar	1.63387	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5434	9.39237	4.87467	0.308758	-0.378175	lidar	1.22404	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2765	9.43619	4.99363	0.272522	-0.398174	radar	4.7458	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9714	9.57803	5.16075	0.272907	-0.378742	lidar	3.76117	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7307	9.66243	5.06823	0.265577	-0.362726	radar	3.45687	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4481	9.77761	5.16947	0.261628	-0.349346	lidar	1.37008	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2023	9.85373	5.15998	0.248896	-0.344533	radar	0.578325	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9237	9.98095	5.25588	0.251681	-0.326307	lidar	1.77823	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6707	10.0485	5.23869	0.237846	-0.323014	radar	0.101164	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4215	10.1546	5.26256	0.237259	-0.309501	lidar	1.79469	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1653	10.2247	5.27117	0.225061	-0.306686	radar	0.557233	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9348	10.249	5.20293	0.200427	-0.315377	lidar	0.589448	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6919	10.3086	5.14775	0.190617	-0.307801	radar	0.465743	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4778	10.3033	5.04714	0.159873	-0.322056	lidar	1.36378	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1724	10.3425	5.2408	0.137214	-0.332252	radar	7.65784	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9107	10.399	5.25756	0.127932	-0.325756	lidar	0.339002	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6765	10.4233	5.08695	0.116202	-0.314983	radar	6.40763	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4374	10.3948	5.03347	0.0824411	-0.331158	lidar	1.77662	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1789	10.417	5.03808	0.0673641	-0.329102	radar	0.548664	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8649	10.5649	5.20797	0.0938832	-0.289654	lidar	8.7294	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6211	10.6114	5.0891	0.0929819	-0.271452	radar	2.58634	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3711	10.6146	5.07489	0.0732275	-0.276994	lidar	0.236905	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1121	10.637	5.08809	0.0611604	-0.275301	radar	0.252908	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8539	10.7287	5.12749	0.0731066	-0.252447	lidar	4.95671	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5968	10.7711	5.09639	0.0713766	-0.239902	radar	1.9165	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3622	10.744	5.04416	0.0447698	-0.253208	lidar	1.08316	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1163	10.7696	4.98164	0.0404736	-0.242366	radar	0.964763	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8648	10.8353	5.00731	0.0472653	-0.225614	lidar	2.90181	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5932	10.8525	5.03282	0.039463	-0.221059	radar	2.85508	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3617	10.8708	5.00011	0.0312935	-0.218891	lidar	0.714369	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0852	10.8271	5.21125	-0.00678011	-0.254126	radar	8.30248	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7832	10.8088	5.28245	-0.0236014	-0.256977	lidar	2.6113	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5282	10.8059	5.2516	-0.0341109	-0.254044	radar	0.231002	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2951	10.8019	5.20012	-0.0455019	-0.25346	lidar	1.04115	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0616	10.8396	5.00482	-0.0331704	-0.221735	radar	6.90388	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.79732	10.8872	5.04503	-0.0250037	-0.204556	lidar	2.66029	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.57681	10.8633	4.96338	-0.0405915	-0.208532	radar	3.66558	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.31061	10.892	5.0064	-0.037213	-0.196122	lidar	1.16278	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.07425	10.8679	4.9443	-0.0499331	-0.196543	radar	2.43238	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.80299	10.9015	4.99968	-0.043321	-0.181773	lidar	1.64947	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.57147	10.8575	4.94333	-0.0626659	-0.189872	radar	5.9041	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.41129	10.7842	4.77033	-0.0947545	-0.211034	lidar	3.77791	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.1713	10.7868	4.72846	-0.0935136	-0.197391	radar	1.80035	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.81567	10.8374	4.96452	-0.0727284	-0.16852	lidar	7.19292	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.56362	10.8314	4.9071	-0.0715369	-0.154617	radar	2.5912	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.27737	10.8239	4.98768	-0.0734153	-0.148822	lidar	0.875006	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.0592	10.844	4.8298	-0.0612336	-0.123332	radar	4.90679	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
